filename;number;isCarved;carvedRatio;carvedDirection
SCBild1855.jpg;1855;1;0.754717;v
SCBild1856.jpg;1856;0;1;v
SCBild1857.jpg;1857;1;0.664452;v
SCBild1858.jpg;1858;1;0.668896;v
SCBild1859.jpg;1859;1;0.666667;v
SCBild1860.jpg;1860;1;0.668896;v
SCBild1861.jpg;1861;1;0.606061;v
SCBild1862.jpg;1862;1;0.571429;v
SCBild1863.jpg;1863;1;0.574713;v
SCBild1864.jpg;1864;1;0.75188;v
SCBild1865.jpg;1865;0;1;v
SCBild1866.jpg;1866;1;0.668896;h
SCBild1867.jpg;1867;1;0.56338;v
SCBild1868.jpg;1868;0;1;v
SCBild1869.jpg;1869;1;0.668896;v
SCBild1870.jpg;1870;1;0.607903;v
SCBild1871.jpg;1871;1;0.75188;h
SCBild1872.jpg;1872;1;0.75188;v
SCBild1873.jpg;1873;0;1;v
SCBild1874.jpg;1874;1;0.666667;v
SCBild1875.jpg;1875;1;0.573066;v
SCBild1876.jpg;1876;1;0.569801;v
SCBild1877.jpg;1877;1;0.527704;v
SCBild1878.jpg;1878;1;0.75188;v
SCBild1879.jpg;1879;0;1;v
SCBild1880.jpg;1880;0;1;v
SCBild1881.jpg;1881;1;0.668896;h
SCBild1882.jpg;1882;1;0.666667;v
SCBild1883.jpg;1883;1;0.561798;v
SCBild1884.jpg;1884;1;0.664452;v
SCBild1885.jpg;1885;1;0.664452;v
SCBild1886.jpg;1886;0;1;h
SCBild1887.jpg;1887;1;0.668896;v
SCBild1888.jpg;1888;0;1;h
SCBild1889.jpg;1889;0;1;v
SCBild1890.jpg;1890;1;0.75188;v
SCBild1891.jpg;1891;1;1;h
SCBild1892.jpg;1892;1;0.75188;v
SCBild1893.jpg;1893;0;1;v
SCBild1894.jpg;1894;1;0.666667;v
SCBild1895.jpg;1895;1;0.56338;v
SCBild1896.jpg;1896;0;1;v
SCBild1897.jpg;1897;1;1;h
SCBild1898.jpg;1898;1;0.617284;v
SCBild1899.jpg;1899;1;0.793651;v
SCBild1900.jpg;1900;0;1;h
SCBild1901.jpg;1901;1;0.668896;v
SCBild1902.jpg;1902;1;0.75188;v
SCBild1903.jpg;1903;0;1;v
SCBild1904.jpg;1904;1;0.666667;h
SCBild1905.jpg;1905;1;0.539084;v
SCBild1906.jpg;1906;1;0.896861;v
SCBild1907.jpg;1907;1;0.666667;v
SCBild1908.jpg;1908;1;0.75188;v
SCBild1909.jpg;1909;1;0.668896;v
SCBild1910.jpg;1910;1;0.668896;v
SCBild1911.jpg;1911;0;1;v
SCBild1912.jpg;1912;1;0.668896;h
SCBild1913.jpg;1913;1;0.673401;v
SCBild1914.jpg;1914;1;0.668896;v
SCBild1915.jpg;1915;1;0.666667;v
SCBild1916.jpg;1916;1;0.714286;v
SCBild1917.jpg;1917;0;1;v
SCBild1918.jpg;1918;0;1;v
SCBild1919.jpg;1919;1;0.666667;v
SCBild1920.jpg;1920;0;1;v
SCBild1921.jpg;1921;1;0.666667;v
SCBild1922.jpg;1922;1;0.666667;v
SCBild1923.jpg;1923;1;0.56338;v
SCBild1924.jpg;1924;1;0.593472;v
SCBild1925.jpg;1925;1;0.492611;v
SCBild1926.jpg;1926;1;0.75188;v
SCBild1927.jpg;1927;1;0.581395;v
SCBild1928.jpg;1928;1;0.664452;v
SCBild1929.jpg;1929;1;0.666667;v
SCBild1930.jpg;1930;1;0.666667;v
SCBild1931.jpg;1931;1;0.668896;v
SCBild1932.jpg;1932;1;0.75188;v
SCBild1933.jpg;1933;1;0.666667;v
SCBild1934.jpg;1934;1;0.694444;v
SCBild1935.jpg;1935;1;0.666667;v
SCBild1936.jpg;1936;0;1;v
SCBild1937.jpg;1937;1;0.75188;v
SCBild1938.jpg;1938;1;0.75188;v
SCBild1939.jpg;1939;1;0.666667;v
SCBild1940.jpg;1940;1;0.668896;v
SCBild1941.jpg;1941;1;0.303951;v
SCBild1942.jpg;1942;0;1;v
SCBild1943.jpg;1943;1;0.666667;v
SCBild1944.jpg;1944;0;1;v
SCBild1945.jpg;1945;1;0.666667;v
SCBild1946.jpg;1946;1;0.666667;v
SCBild1947.jpg;1947;1;0.684932;h
SCBild1948.jpg;1948;0;1;v
SCBild1949.jpg;1949;1;0.617284;v
SCBild1950.jpg;1950;1;0.75188;v
SCBild1951.jpg;1951;0;1;v
SCBild1952.jpg;1952;0;1;v
SCBild1953.jpg;1953;0;1;v
SCBild1954.jpg;1954;1;0.660066;v
SCBild1955.jpg;1955;0;1;v
SCBild1956.jpg;1956;1;0.75188;v
SCBild1957.jpg;1957;0;1;v
SCBild1958.jpg;1958;1;0.666667;v
SCBild1959.jpg;1959;1;0.668896;v
SCBild1960.jpg;1960;0;1;v
SCBild1961.jpg;1961;0;1;v
SCBild1962.jpg;1962;0;1;h
SCBild1963.jpg;1963;0;1;v
SCBild1964.jpg;1964;1;0.199402;v
SCBild1965.jpg;1965;1;0.75188;v
SCBild1966.jpg;1966;1;0.668896;h
SCBild1967.jpg;1967;1;0.375235;v
SCBild1968.jpg;1968;0;1;v
SCBild1969.jpg;1969;1;1;h
SCBild1970.jpg;1970;1;0.666667;v
SCBild1971.jpg;1971;1;0.75188;v
SCBild1972.jpg;1972;1;0.75188;h
SCBild1973.jpg;1973;1;0.917431;h
SCBild1974.jpg;1974;1;0.668896;v
SCBild1975.jpg;1975;1;0.666667;v
SCBild1976.jpg;1976;1;0.666667;v
SCBild1977.jpg;1977;1;0.75188;v
SCBild1978.jpg;1978;1;0.75188;v
SCBild1979.jpg;1979;1;0.75188;h
SCBild1980.jpg;1980;1;0.673401;v
SCBild1981.jpg;1981;1;0.668896;v
SCBild1982.jpg;1982;1;0.668896;v
SCBild1983.jpg;1983;1;0.497512;v
SCBild1984.jpg;1984;0;1;h
SCBild1985.jpg;1985;1;0.671141;v
SCBild1986.jpg;1986;1;0.75188;v
SCBild1987.jpg;1987;1;0.401606;h
SCBild1988.jpg;1988;0;1;v
SCBild1989.jpg;1989;1;0.666667;v
SCBild1990.jpg;1990;1;0.671141;h
SCBild1991.jpg;1991;0;1;v
SCBild1992.jpg;1992;1;0.75188;v
SCBild1993.jpg;1993;0;1;v
SCBild1994.jpg;1994;1;0.75188;v
SCBild1995.jpg;1995;0;1;v
SCBild1996.jpg;1996;0;1;v
SCBild1997.jpg;1997;0;1;v
SCBild1998.jpg;1998;1;0.75188;v
SCBild1999.jpg;1999;1;0.668896;v
SCBild2000.jpg;2000;1;0.668896;v
SCBild2001.jpg;2001;0;1;v
SCBild2002.jpg;2002;1;0.724638;v
SCBild2003.jpg;2003;1;0.75188;v
SCBild2004.jpg;2004;1;0.75188;v
SCBild2005.jpg;2005;1;0.56338;v
SCBild2006.jpg;2006;1;0.668896;v
SCBild2007.jpg;2007;0;1;v
SCBild2008.jpg;2008;1;0.666667;v
SCBild2009.jpg;2009;1;0.696864;v
SCBild2010.jpg;2010;1;0.56338;v
SCBild2011.jpg;2011;1;0.666667;v
SCBild2012.jpg;2012;0;1;v
SCBild2013.jpg;2013;1;0.576369;v
SCBild2014.jpg;2014;1;0.520833;v
SCBild2015.jpg;2015;0;1;h
SCBild2016.jpg;2016;1;0.75188;v
SCBild2017.jpg;2017;1;1;h
SCBild2018.jpg;2018;1;0.662252;v
SCBild2019.jpg;2019;0;1;v
SCBild2020.jpg;2020;1;0.75188;v
SCBild2021.jpg;2021;1;0.722022;h
SCBild2022.jpg;2022;1;0.75188;v
SCBild2023.jpg;2023;1;0.668896;v
SCBild2024.jpg;2024;0;1;h
SCBild2025.jpg;2025;0;1;v
SCBild2026.jpg;2026;0;1;v
SCBild2027.jpg;2027;1;0.56338;v
SCBild2028.jpg;2028;0;1;v
SCBild2029.jpg;2029;1;1;h
SCBild2030.jpg;2030;1;0.840336;v
SCBild2031.jpg;2031;0;1;h
SCBild2032.jpg;2032;0;1;h
SCBild2033.jpg;2033;1;0.664452;v
SCBild2034.jpg;2034;1;0.668896;v
SCBild2035.jpg;2035;0;1;v
SCBild2036.jpg;2036;1;0.75188;v
SCBild2037.jpg;2037;1;0.662252;v
SCBild2038.jpg;2038;0;1;v
SCBild2039.jpg;2039;1;0.75188;v
SCBild2040.jpg;2040;1;0.668896;h
SCBild2041.jpg;2041;1;0.56338;v
SCBild2042.jpg;2042;0;1;v
SCBild2043.jpg;2043;0;1;v
SCBild2044.jpg;2044;0;1;v
SCBild2045.jpg;2045;1;0.668896;v
SCBild2046.jpg;2046;0;1;v
SCBild2047.jpg;2047;1;0.664452;v
SCBild2048.jpg;2048;0;1;v
SCBild2049.jpg;2049;0;1;v
SCBild2050.jpg;2050;0;1;v
SCBild2051.jpg;2051;1;0.626959;v
SCBild2052.jpg;2052;0;1;v
SCBild2053.jpg;2053;1;0.668896;v
SCBild2054.jpg;2054;1;0.668896;h
SCBild2055.jpg;2055;1;0.621118;v
SCBild2056.jpg;2056;1;0.666667;v
SCBild2057.jpg;2057;0;1;v
SCBild2058.jpg;2058;0;1;v
SCBild2059.jpg;2059;1;0.318979;v
SCBild2060.jpg;2060;0;1;h
SCBild2061.jpg;2061;1;0.749064;v
SCBild2062.jpg;2062;1;0.568182;v
SCBild2063.jpg;2063;1;0.677966;v
SCBild2064.jpg;2064;1;0.75188;v
SCBild2065.jpg;2065;0;1;v
SCBild2066.jpg;2066;1;0.666667;v
SCBild2067.jpg;2067;1;0.668896;v
SCBild2068.jpg;2068;1;0.75188;v
SCBild2069.jpg;2069;0;1;h
SCBild2070.jpg;2070;1;0.75188;v
SCBild2071.jpg;2071;1;0.671141;v
SCBild2072.jpg;2072;0;1;v
SCBild2073.jpg;2073;1;0.664452;v
SCBild2074.jpg;2074;0;1;v
SCBild2075.jpg;2075;1;0.306279;v
SCBild2076.jpg;2076;1;0.668896;v
SCBild2077.jpg;2077;1;0.716846;h
SCBild2078.jpg;2078;1;0.666667;v
SCBild2079.jpg;2079;1;0.668896;v
SCBild2080.jpg;2080;1;0.56338;v
SCBild2081.jpg;2081;1;0.56338;v
SCBild2082.jpg;2082;0;1;h
SCBild2083.jpg;2083;1;0.560224;v
SCBild2084.jpg;2084;0;1;v
SCBild2085.jpg;2085;0;1;v
SCBild2086.jpg;2086;1;0.547945;v
SCBild2087.jpg;2087;1;0.682594;h
SCBild2088.jpg;2088;1;0.75188;v
SCBild2089.jpg;2089;0;1;v
SCBild2090.jpg;2090;0;1;v
SCBild2091.jpg;2091;0;1;v
SCBild2092.jpg;2092;1;0.668896;v
SCBild2093.jpg;2093;1;0.666667;v
SCBild2094.jpg;2094;0;1;v
SCBild2095.jpg;2095;1;0.75188;v
SCBild2096.jpg;2096;1;0.666667;v
SCBild2097.jpg;2097;1;0.56338;v
SCBild2098.jpg;2098;1;0.645161;v
SCBild2099.jpg;2099;1;0.550964;v
SCBild2100.jpg;2100;0;1;v
SCBild2101.jpg;2101;1;0.617284;v
SCBild2102.jpg;2102;1;0.666667;v
SCBild2103.jpg;2103;1;0.666667;v
SCBild2104.jpg;2104;1;0.668896;h
SCBild2105.jpg;2105;1;0.668896;v
SCBild2106.jpg;2106;0;1;v
SCBild2107.jpg;2107;0;1;v
SCBild2108.jpg;2108;1;0.666667;v
SCBild2109.jpg;2109;1;0.75188;v
SCBild2110.jpg;2110;1;0.668896;v
SCBild2111.jpg;2111;1;0.664452;v
SCBild2112.jpg;2112;1;0.668896;v
SCBild2113.jpg;2113;1;1;h
SCBild2114.jpg;2114;1;0.568182;v
SCBild2115.jpg;2115;1;0.75188;v
SCBild2116.jpg;2116;0;1;v
SCBild2117.jpg;2117;0;1;v
SCBild2118.jpg;2118;1;0.668896;v
SCBild2119.jpg;2119;1;0.653595;h
SCBild2120.jpg;2120;1;0.75188;v
SCBild2121.jpg;2121;1;0.671141;v
SCBild2122.jpg;2122;1;0.668896;v
SCBild2123.jpg;2123;0;1;v
SCBild2124.jpg;2124;1;0.668896;v
SCBild2125.jpg;2125;1;0.671141;v
SCBild2126.jpg;2126;1;0.666667;v
SCBild2127.jpg;2127;1;0.668896;v
SCBild2128.jpg;2128;0;1;h
SCBild2129.jpg;2129;0;1;v
SCBild2130.jpg;2130;0;1;h
SCBild2131.jpg;2131;0;1;v
SCBild2132.jpg;2132;0;1;v
SCBild2133.jpg;2133;1;0.668896;v
SCBild2134.jpg;2134;1;0.655738;v
SCBild2135.jpg;2135;1;0.56338;v
SCBild2136.jpg;2136;1;0.75188;v
SCBild2137.jpg;2137;0;1;v
SCBild2138.jpg;2138;1;0.668896;v
SCBild2139.jpg;2139;1;0.666667;v
SCBild2140.jpg;2140;1;0.75188;h
SCBild2141.jpg;2141;1;0.338983;v
SCBild2142.jpg;2142;0;1;v
SCBild2143.jpg;2143;1;0.365631;v
SCBild2144.jpg;2144;1;0.668896;v
SCBild2145.jpg;2145;1;0.651466;v
SCBild2146.jpg;2146;1;0.671141;v
SCBild2147.jpg;2147;1;0.666667;v
SCBild2148.jpg;2148;0;1;h
SCBild2149.jpg;2149;1;0.668896;v
SCBild2150.jpg;2150;0;1;v
SCBild2151.jpg;2151;1;0.668896;v
SCBild2152.jpg;2152;0;1;v
SCBild2153.jpg;2153;1;0.561798;v
SCBild2154.jpg;2154;1;0.668896;v
SCBild2155.jpg;2155;1;0.668896;v
SCBild2156.jpg;2156;1;0.680272;v
SCBild2157.jpg;2157;1;0.609756;v
SCBild2158.jpg;2158;1;0.666667;v
SCBild2159.jpg;2159;1;0.442478;v
SCBild2160.jpg;2160;1;0.666667;v
SCBild2161.jpg;2161;1;0.668896;v
SCBild2162.jpg;2162;1;0.666667;v
SCBild2163.jpg;2163;1;0.668896;v
SCBild2164.jpg;2164;1;0.664452;v
SCBild2165.jpg;2165;1;0.666667;v
SCBild2166.jpg;2166;1;0.75188;v
SCBild2167.jpg;2167;1;0.561798;v
SCBild2168.jpg;2168;1;0.668896;v
SCBild2169.jpg;2169;1;0.58651;v
SCBild2170.jpg;2170;0;1;h
SCBild2171.jpg;2171;1;0.666667;v
SCBild2172.jpg;2172;1;0.75188;v
SCBild2173.jpg;2173;1;0.757576;h
SCBild2174.jpg;2174;1;0.668896;v
SCBild2175.jpg;2175;1;0.668896;v
SCBild2176.jpg;2176;1;0.75188;v
SCBild2177.jpg;2177;0;1;v
SCBild2178.jpg;2178;1;0.746269;v
SCBild2179.jpg;2179;1;0.666667;v
SCBild2180.jpg;2180;1;0.651466;v
SCBild2181.jpg;2181;0;1;v
SCBild2182.jpg;2182;1;0.662252;v
SCBild2183.jpg;2183;1;0.75188;v
SCBild2184.jpg;2184;1;0.595238;v
SCBild2185.jpg;2185;0;1;v
SCBild2186.jpg;2186;1;0.666667;v
SCBild2187.jpg;2187;1;0.671141;v
SCBild2188.jpg;2188;0;1;v
SCBild2189.jpg;2189;1;0.682594;v
SCBild2190.jpg;2190;1;0.671141;h
SCBild2191.jpg;2191;0;1;v
SCBild2192.jpg;2192;1;0.666667;v
SCBild2193.jpg;2193;1;0.668896;v
SCBild2194.jpg;2194;0;1;v
SCBild2195.jpg;2195;1;0.668896;v
SCBild2196.jpg;2196;1;0.75188;v
SCBild2197.jpg;2197;0;1;v
SCBild2198.jpg;2198;1;0.534759;v
SCBild2199.jpg;2199;1;0.666667;v
SCBild2200.jpg;2200;1;0.666667;v
SCBild2201.jpg;2201;0;1;v
SCBild2202.jpg;2202;1;0.75188;v
SCBild2203.jpg;2203;0;1;v
SCBild2204.jpg;2204;1;0.56338;v
SCBild2205.jpg;2205;1;0.375235;v
SCBild2206.jpg;2206;1;0.75188;v
SCBild2207.jpg;2207;1;0.643087;v
SCBild2208.jpg;2208;1;0.668896;v
SCBild2209.jpg;2209;0;1;v
SCBild2210.jpg;2210;1;0.75188;h
SCBild2211.jpg;2211;1;0.666667;v
SCBild2212.jpg;2212;0;1;h
SCBild2213.jpg;2213;1;0.56338;v
SCBild2214.jpg;2214;0;1;v
SCBild2215.jpg;2215;1;0.75188;v
SCBild2216.jpg;2216;0;1;v
SCBild2217.jpg;2217;0;1;v
SCBild2218.jpg;2218;1;0.668896;v
SCBild2219.jpg;2219;1;0.58651;v
SCBild2220.jpg;2220;1;0.668896;v
SCBild2221.jpg;2221;0;1;h
SCBild2222.jpg;2222;1;0.682594;v
SCBild2223.jpg;2223;1;0.668896;v
SCBild2224.jpg;2224;0;1;v
SCBild2225.jpg;2225;1;0.628931;v
SCBild2226.jpg;2226;1;0.662252;v
SCBild2227.jpg;2227;0;1;v
SCBild2228.jpg;2228;1;0.75188;h
SCBild2229.jpg;2229;1;0.75188;v
SCBild2230.jpg;2230;1;0.666667;v
SCBild2231.jpg;2231;1;0.552486;v
SCBild2232.jpg;2232;1;0.668896;v
SCBild2233.jpg;2233;1;0.826446;v
SCBild2234.jpg;2234;1;0.833333;v
SCBild2235.jpg;2235;1;0.684932;v
SCBild2236.jpg;2236;1;0.666667;v
SCBild2237.jpg;2237;1;0.699301;v
SCBild2238.jpg;2238;1;0.671141;v
SCBild2239.jpg;2239;0;1;v
SCBild2240.jpg;2240;1;0.869565;h
SCBild2241.jpg;2241;0;1;v
SCBild2242.jpg;2242;1;0.668896;v
SCBild2243.jpg;2243;1;0.75188;v
SCBild2244.jpg;2244;1;0.75188;v
SCBild2245.jpg;2245;1;0.568182;v
SCBild2246.jpg;2246;0;1;v
SCBild2247.jpg;2247;1;0.675676;v
SCBild2248.jpg;2248;0;1;h
SCBild2249.jpg;2249;0;1;v
SCBild2250.jpg;2250;1;0.754717;v
SCBild2251.jpg;2251;1;1;h
SCBild2252.jpg;2252;1;0.649351;v
SCBild2253.jpg;2253;1;0.488998;v
SCBild2254.jpg;2254;1;0.675676;v
SCBild2255.jpg;2255;0;1;v
SCBild2256.jpg;2256;1;0.668896;v
SCBild2257.jpg;2257;1;1;h
SCBild2258.jpg;2258;1;0.823045;h
SCBild2259.jpg;2259;1;0.634921;v
SCBild2260.jpg;2260;1;0.75188;h
SCBild2261.jpg;2261;1;0.561798;v
SCBild2262.jpg;2262;0;1;v
SCBild2263.jpg;2263;1;0.666667;v
SCBild2264.jpg;2264;1;0.790514;h
SCBild2265.jpg;2265;1;0.668896;v
SCBild2266.jpg;2266;1;0.56338;v
SCBild2267.jpg;2267;0;1;h
SCBild2268.jpg;2268;0;1;v
SCBild2269.jpg;2269;1;0.493827;v
SCBild2270.jpg;2270;1;0.666667;v
SCBild2271.jpg;2271;1;0.666667;v
SCBild2272.jpg;2272;1;0.75188;v
SCBild2273.jpg;2273;0;1;v
SCBild2274.jpg;2274;1;0.668896;v
SCBild2275.jpg;2275;1;0.666667;v
SCBild2276.jpg;2276;1;0.552486;v
SCBild2277.jpg;2277;1;0.75188;v
SCBild2278.jpg;2278;1;0.668896;v
SCBild2279.jpg;2279;0;1;v
SCBild2280.jpg;2280;1;0.666667;v
SCBild2281.jpg;2281;1;0.668896;v
SCBild2282.jpg;2282;1;0.671141;v
SCBild2283.jpg;2283;1;0.506329;v
SCBild2284.jpg;2284;0;1;v
SCBild2285.jpg;2285;1;0.497512;v
SCBild2286.jpg;2286;1;0.689655;h
SCBild2287.jpg;2287;0;1;v
SCBild2288.jpg;2288;0;1;v
SCBild2289.jpg;2289;1;1;h
SCBild2290.jpg;2290;1;0.666667;v
SCBild2291.jpg;2291;1;0.75188;v
SCBild2292.jpg;2292;1;0.716846;v
SCBild2293.jpg;2293;1;0.75188;v
SCBild2294.jpg;2294;1;0.668896;v
SCBild2295.jpg;2295;0;1;v
SCBild2296.jpg;2296;1;0.668896;v
SCBild2297.jpg;2297;1;0.27027;v
SCBild2298.jpg;2298;0;1;v
SCBild2299.jpg;2299;0;1;v
SCBild2300.jpg;2300;1;0.611621;v
SCBild2301.jpg;2301;1;0.75188;v
SCBild2302.jpg;2302;0;1;v
SCBild2303.jpg;2303;1;0.760456;v
SCBild2304.jpg;2304;1;0.666667;v
SCBild2305.jpg;2305;1;0.666667;v
SCBild2306.jpg;2306;1;0.5;v
SCBild2307.jpg;2307;1;0.666667;v
SCBild2308.jpg;2308;1;0.668896;v
SCBild2309.jpg;2309;0;1;v
SCBild2310.jpg;2310;1;0.668896;v
SCBild2311.jpg;2311;1;0.75188;h
SCBild2312.jpg;2312;1;0.666667;v
SCBild2313.jpg;2313;1;0.487805;v
SCBild2314.jpg;2314;0;1;h
SCBild2315.jpg;2315;1;0.668896;v
SCBild2316.jpg;2316;1;0.694444;v
SCBild2317.jpg;2317;0;1;v
SCBild2318.jpg;2318;1;0.668896;v
SCBild2319.jpg;2319;0;1;v
SCBild2320.jpg;2320;1;0.70922;v
SCBild2321.jpg;2321;1;0.75188;h
SCBild2322.jpg;2322;0;1;v
SCBild2323.jpg;2323;1;0.609756;v
SCBild2324.jpg;2324;1;0.75188;v
SCBild2325.jpg;2325;0;1;v
SCBild2326.jpg;2326;0;1;v
SCBild2327.jpg;2327;1;0.75188;v
SCBild2328.jpg;2328;0;1;h
SCBild2329.jpg;2329;1;0.497512;v
SCBild2330.jpg;2330;1;0.666667;v
SCBild2331.jpg;2331;0;1;v
SCBild2332.jpg;2332;1;0.75188;v
SCBild2333.jpg;2333;1;0.668896;v
SCBild2334.jpg;2334;1;0.56338;v
SCBild2335.jpg;2335;1;1;h
SCBild2336.jpg;2336;0;1;v
SCBild2337.jpg;2337;1;0.56338;v
SCBild2338.jpg;2338;1;0.56338;v
SCBild2339.jpg;2339;0;1;h
SCBild2340.jpg;2340;0;1;v
SCBild2341.jpg;2341;1;0.611621;v
SCBild2342.jpg;2342;0;1;v
SCBild2343.jpg;2343;1;0.454545;v
SCBild2344.jpg;2344;1;0.657895;v
SCBild2345.jpg;2345;1;0.668896;v
SCBild2346.jpg;2346;1;0.668896;v
SCBild2347.jpg;2347;1;0.668896;v
SCBild2348.jpg;2348;1;0.668896;h
SCBild2349.jpg;2349;0;1;v
SCBild2350.jpg;2350;1;0.664452;v
SCBild2351.jpg;2351;1;0.453515;v
SCBild2352.jpg;2352;1;0.970874;v
SCBild2353.jpg;2353;0;1;v
SCBild2354.jpg;2354;1;0.630915;v
SCBild2355.jpg;2355;1;0.75188;v
SCBild2356.jpg;2356;1;0.75188;v
SCBild2357.jpg;2357;1;0.666667;v
SCBild2358.jpg;2358;1;1;h
SCBild2359.jpg;2359;0;1;v
SCBild2360.jpg;2360;1;0.56338;v
SCBild2361.jpg;2361;1;0.75188;h
SCBild2362.jpg;2362;0;1;h
SCBild2363.jpg;2363;1;0.666667;v
SCBild2364.jpg;2364;1;0.666667;v
SCBild2365.jpg;2365;1;0.671141;v
SCBild2366.jpg;2366;0;1;v
SCBild2367.jpg;2367;1;0.664452;v
SCBild2368.jpg;2368;0;1;v
SCBild2369.jpg;2369;1;0.666667;v
SCBild2370.jpg;2370;0;1;v
SCBild2371.jpg;2371;0;1;v
SCBild2372.jpg;2372;1;0.668896;v
SCBild2373.jpg;2373;1;0.666667;v
SCBild2374.jpg;2374;1;0.75188;v
SCBild2375.jpg;2375;1;0.666667;v
SCBild2376.jpg;2376;1;0.75188;h
SCBild2377.jpg;2377;1;0.671141;v
SCBild2378.jpg;2378;1;1;h
SCBild2379.jpg;2379;0;1;v
SCBild2380.jpg;2380;1;0.75188;v
SCBild2381.jpg;2381;1;0.75188;v
SCBild2382.jpg;2382;0;1;v
SCBild2383.jpg;2383;1;0.623053;v
SCBild2384.jpg;2384;1;0.56338;v
SCBild2385.jpg;2385;1;0.75188;v
SCBild2386.jpg;2386;0;1;v
SCBild2387.jpg;2387;1;0.757576;v
SCBild2388.jpg;2388;1;0.52356;v
SCBild2389.jpg;2389;1;0.668896;v
SCBild2390.jpg;2390;0;1;v
SCBild2391.jpg;2391;1;0.75188;v
SCBild2392.jpg;2392;0;1;v
SCBild2393.jpg;2393;1;0.735294;v
SCBild2394.jpg;2394;1;0.75188;v
SCBild2395.jpg;2395;1;0.668896;v
SCBild2396.jpg;2396;1;0.56338;v
SCBild2397.jpg;2397;1;0.638978;v
SCBild2398.jpg;2398;1;0.668896;h
SCBild2399.jpg;2399;0;1;v
SCBild2400.jpg;2400;1;0.671141;v
SCBild2401.jpg;2401;1;0.754717;v
SCBild2402.jpg;2402;1;0.668896;v
SCBild2403.jpg;2403;0;1;v
SCBild2404.jpg;2404;0;1;v
SCBild2405.jpg;2405;1;0.666667;v
SCBild2406.jpg;2406;1;0.714286;h
SCBild2407.jpg;2407;0;1;v
SCBild2408.jpg;2408;1;0.75188;v
SCBild2409.jpg;2409;1;0.671141;v
SCBild2410.jpg;2410;1;0.664452;v
SCBild2411.jpg;2411;1;0.75188;v
SCBild2412.jpg;2412;1;0.227015;v
SCBild2413.jpg;2413;0;1;v
SCBild2414.jpg;2414;0;1;v
SCBild2415.jpg;2415;1;0.664452;v
SCBild2416.jpg;2416;1;0.75188;v
SCBild2417.jpg;2417;0;1;v
SCBild2418.jpg;2418;1;0.666667;v
SCBild2419.jpg;2419;1;0.486618;v
SCBild2420.jpg;2420;1;0.664452;v
SCBild2421.jpg;2421;1;0.664452;v
SCBild2422.jpg;2422;0;1;v
SCBild2423.jpg;2423;0;1;v
SCBild2424.jpg;2424;1;0.651466;v
SCBild2425.jpg;2425;1;0.75188;v
SCBild2426.jpg;2426;0;1;v
SCBild2427.jpg;2427;1;0.518135;v
SCBild2428.jpg;2428;1;0.666667;v
SCBild2429.jpg;2429;0;1;v
SCBild2430.jpg;2430;1;0.668896;v
SCBild2431.jpg;2431;1;1;h
SCBild2432.jpg;2432;1;0.671141;v
SCBild2433.jpg;2433;1;0.0859476;v
SCBild2434.jpg;2434;1;0.75188;v
SCBild2435.jpg;2435;1;1;h
SCBild2436.jpg;2436;1;0.75188;h
SCBild2437.jpg;2437;1;0.44843;v
SCBild2438.jpg;2438;0;1;v
SCBild2439.jpg;2439;0;1;v
SCBild2440.jpg;2440;0;1;v
SCBild2441.jpg;2441;1;0.666667;v
SCBild2442.jpg;2442;1;0.668896;v
SCBild2443.jpg;2443;1;0.75188;v
SCBild2444.jpg;2444;1;0.668896;h
SCBild2445.jpg;2445;0;1;v
SCBild2446.jpg;2446;1;0.668896;v
SCBild2447.jpg;2447;1;0.664452;v
SCBild2448.jpg;2448;1;0.671141;v
SCBild2449.jpg;2449;1;0.664452;v
SCBild2450.jpg;2450;1;0.680272;v
SCBild2451.jpg;2451;1;0.632911;h
SCBild2452.jpg;2452;1;0.671141;h
SCBild2453.jpg;2453;0;1;v
SCBild2454.jpg;2454;0;1;v
SCBild2455.jpg;2455;1;0.543478;v
SCBild2456.jpg;2456;1;1;h
SCBild2457.jpg;2457;1;0.330579;v
SCBild2458.jpg;2458;1;0.668896;h
SCBild2459.jpg;2459;0;1;v
SCBild2460.jpg;2460;1;0.56338;v
SCBild2461.jpg;2461;1;0.666667;v
SCBild2462.jpg;2462;1;0.56338;v
SCBild2463.jpg;2463;0;1;v
SCBild2464.jpg;2464;1;0.75188;v
SCBild2465.jpg;2465;1;0.668896;v
SCBild2466.jpg;2466;1;1;h
SCBild2467.jpg;2467;1;0.749064;v
SCBild2468.jpg;2468;1;0.75188;h
SCBild2469.jpg;2469;0;1;v
SCBild2470.jpg;2470;1;0.649351;v
SCBild2471.jpg;2471;1;0.294985;v
SCBild2472.jpg;2472;1;0.75188;v
SCBild2473.jpg;2473;1;0.75188;v
SCBild2474.jpg;2474;1;0.664452;v
SCBild2475.jpg;2475;1;0.664452;v
SCBild2476.jpg;2476;0;1;v
SCBild2477.jpg;2477;1;0.75188;v
SCBild2478.jpg;2478;1;0.75188;v
SCBild2479.jpg;2479;1;0.584795;v
SCBild2480.jpg;2480;1;0.662252;v
SCBild2481.jpg;2481;1;0.607903;v
SCBild2482.jpg;2482;1;0.671141;v
SCBild2483.jpg;2483;1;0.75188;v
SCBild2484.jpg;2484;1;0.668896;v
SCBild2485.jpg;2485;0;1;v
SCBild2486.jpg;2486;0;1;v
